ProteinID,GeneSymbol,Description,Peptides,normoxia_mono_1,normoxia_mono_2,normoxia_mono_3,normoxia_mono_4,normoxia_PFF_1,normoxia_PFF_2,normoxia_PFF_3,normoxia_PFF_4,hypoxia_mono_1,hypoxia_mono_2,hypoxia_mono_3,hypoxia_mono_4,hypoxia_PFF_1,hypoxia_PFF_2,hypoxia_PFF_3,hypoxia_PFF_4,
Q9JHG6,Rcan1,Calcipressin-1,4,1170.13,1327.64,1494.7,1288.26,1238.56,1246.67,1421.08,1243.43,1150.27,1221.07,1210.67,1395.46,1153.21,1223.8,635.25,1307.39,
Q9CQV1,Pam16,Mitochondrial import inner membrane translocase subunit TIM16,4,690.518,677.604,625.02,678.031,649.394,764.342,622.23,639.351,655.687,652.548,628.846,711.104,647.324,678.439,802.857,693.492,
Q8R5A6-2,Tbc1d22a,Isoform 2 of TBC1 domain family member 22A,4,572.661,655.404,679.693,627.889,640.748,662.497,657.099,636.372,682.481,676.129,705.518,721.927,647.684,672.337,481.011,636.122,
Q3THK3,Gtf2f1,General transcription factor IIF subunit 1,4,673.883,564.773,559.835,647.136,624.569,593.61,531.273,584.278,622.315,543.666,596.908,531.334,618.113,593.124,955.168,533.334,
Q6PGE7,Slc6a7,Sodium-dependent proline transporter,4,947.887,1101.66,1086.21,1055.98,1078.4,1156.89,1066.44,1088.2,934.274,902.096,1026.22,1197.85,1056.21,1000.89,1193.9,1265.34,
E9PX68,Slc4a1ap,"Solute carrier family 4 (anion exchanger), member 1, adaptor protein",4,1323.27,1204.25,1254.49,1346.22,1232.16,1251.17,1261.49,1251.21,1359.49,1204.85,1299.35,1220.81,1312.5,1271.08,1586.97,1109.24,
Q8K194-2,Snrnp27,Isoform 2 of U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein,4,803.297,651.659,658.325,740.957,666.855,636.172,575.377,596.939,692.561,589.024,625.306,612.012,655.819,713.031,1406.5,554.938,
Q8BTF8,Ralyl,RNA-binding Raly-like protein,4,1288.89,812.804,757.763,1029.32,1089.69,1123.08,660.886,806.642,1023.15,810.417,916.561,837.897,1039.32,902.142,1875.01,972.515,
C0HK80,Arxes2,Adipocyte-related X-chromosome expressed sequence 2,4,804.686,810.248,740.525,736.675,928.972,874.915,761.487,827.078,869.628,798.026,789.972,816.444,811.862,832.672,737.1,875.851,
Q99JW1,Abhd17a,Alpha/beta hydrolase domain-containing protein 17A,4,225.797,245.751,246.093,243.063,233.238,239.135,237.745,238.532,268.593,245.925,272.259,263.689,214.857,247.174,169.114,267.217,
Q91WM2,Hdhd5,Haloacid dehalogenase-like hydrolase domain-containing 5,4,545.358,613.37,653.18,591.15,556.138,561.811,616.084,574.515,469.234,608.254,611.898,708.87,627.926,596.64,705.917,641.703,
P63248,Pkia,cAMP-dependent protein kinase inhibitor alpha,4,1336.25,1077.08,1382.02,1192.94,1040.43,1415.81,1535.24,1832.01,1914.3,1810.83,1392.12,1690.32,1491.93,1636.46,1788.71,1324.8,
Q91XL1,Lrg1,Leucine-rich HEV glycoprotein,4,972.266,848.129,1265.72,1350.8,787.966,841.676,895.735,1531.4,729.893,1640.03,1014.31,1759.75,1875.1,949.385,2753.09,2514.11,
Q80U35,Arhgef17,Rho guanine nucleotide exchange factor 17,4,680.807,529.131,573.653,622.996,590.617,634.713,520.092,526.056,679.084,535,633.881,590.866,572.721,537.72,878.929,614.258,
Q3V4B5,Commd6,COMM domain-containing protein 6,4,593.474,579.827,595.474,600.249,527.396,572.267,550.539,621.499,571.091,609.874,564.469,551.099,588.02,561.551,579.776,555.567,
P60867,Rps20,40S ribosomal protein S20,4,1005.73,866.189,868.404,929.61,1001.42,917.799,890.744,943.637,989.065,828.643,874.668,816.751,992.75,941.666,1109.44,880.291,
Q64676,Ugt8,2-hydroxyacylsphingosine 1-beta-galactosyltransferase,4,1173.98,1259.27,1144.15,1183.7,1136.12,1108.43,1186.53,1001.71,667.326,1046.79,1176.79,918.036,1083.64,1149.79,427.729,897.488,
B8JJ69,Rik_2310061I04Rik,RIKEN cDNA 2310061I04 gene,4,562.092,585.913,596.438,549.033,566.265,597.957,627.213,562.471,529.181,554.259,525.895,630.018,557.479,527.161,558.546,607.895,
Q64288,Omp,Olfactory marker protein,4,235.761,1862.31,346.893,421.299,377.781,92.2102,289.112,326.743,97.9466,1417.29,544.45,289.418,109.427,188.969,200.056,204.977,
Q9CRC3,Q9CRC3,UPF0235 protein C15orf40 homolog,4,635.13,590.866,612.365,667.489,606.318,565.414,563.442,575.073,720.777,499.765,562.845,499.135,600.96,562.269,509.652,513.903,
A2A863,Itgb4,Integrin beta-4,4,471.715,544.302,616.068,607.121,520.985,460.788,677.817,946.323,560.824,870.504,543.406,571.671,554.772,639.896,876.607,520.332,
Q9JLV6,Pnkp,Bifunctional polynucleotide phosphatase/kinase,4,548.4,503.82,532.053,571.435,513.327,472.75,511.029,530.054,434.169,538.235,526.308,541.076,574.427,558.167,585.123,510.781,
Q3TWI9,Tmem63b,CSC1-like protein 2,4,637.89,700.572,677.049,696.276,658.778,673.419,730.215,634.542,710.203,744.78,771.789,782.617,673.725,705.173,527.875,793.323,
Q8VC03,Eml3,Echinoderm microtubule-associated protein-like 3,4,634.624,608.656,616.985,646.373,644.257,679.488,645.198,675.88,692.126,657.139,711.938,618.593,691.239,693.629,750.377,659.412,
Q8BGS2,Bola2,BolA-like protein 2,4,1159.69,1022.73,953.342,1006.3,1008.83,978.408,1012.85,1151.39,1068.18,1020.86,884.281,1109.35,868.55,1010.27,824.875,987.405,
Q9Z2U2,Zfp292,Zinc finger protein 292,4,2562.69,2266.04,2473.39,2403.02,2459.27,2462.69,2483.26,2356.08,2375.84,2290.29,2249.02,2547.89,2365.93,2272.87,2866.87,2461.32,
P51655,Gpc4,Glypican-4,4,1063.85,725.369,595.004,856.348,861.425,883.325,572.516,665.028,707.433,666.449,777.152,548.734,749.27,699,988.108,620.924,
Q9JHS9,Cwc15,Spliceosome-associated protein CWC15 homolog,4,1316.21,1019.32,1070.15,1254.77,1129.85,1056.88,941.887,1065.99,1134.25,1000.28,1081.41,1041.75,1223.38,1116.55,2014.73,984.777,
Q8BQP9,Rgs7bp,Regulator of G-protein signaling 7-binding protein,4,507.157,625.325,618.013,547.638,605.645,639.115,617.368,643.748,566.483,626.68,593.643,741.2,624.794,609.983,688.23,688.838,
Q9JIQ3,Diablo,"Diablo homolog, mitochondrial",4,777.917,835.995,882.097,818.48,809.02,848.316,948.427,944.545,760.215,923.545,792.514,785.8,820.521,887.459,1183.48,820.232,
P84089,Erh,Enhancer of rudimentary homolog,4,1012.99,517.172,447.52,517.867,474.789,546.045,532.425,656.546,693.087,548.148,448.164,464.424,504.073,512.26,1308.4,632.601,
O08601-2,Mttp,Isoform 2 of Microsomal triglyceride transfer protein large subunit,4,863.669,859.551,849.268,956.18,925.069,913.338,863.529,897.497,1746.14,913.227,981.908,949.53,885.563,946.123,854.115,969.848,
Q8C0M0-3,Wdr59,Isoform 3 of GATOR complex protein WDR59,4,736.566,741.784,729.693,736.377,735.974,709.044,717.994,726.47,713.597,749.18,797.377,808.078,744.626,782.273,719.698,816.234,
Q6PCX7,Rgma,Repulsive guidance molecule A,4,813.087,839.052,800.774,869.586,849.804,982.432,802.472,811.506,827.449,717.531,783.002,693.626,761.494,779.815,664.465,727.69,
Q9CR20,Ier3ip1,Immediate early response 3-interacting protein 1,4,815.299,858.096,890,825.94,846.611,845.424,859.241,826.08,863.828,835.581,894.728,746.164,857.306,859.755,759.751,896.217,
P17665,Cox7c,"Cytochrome c oxidase subunit 7C, mitochondrial",4,2003.56,1920.78,2149.38,1887.85,1760.63,2042.66,2109.7,1992.71,1931.76,2037.5,2141.01,2052.93,1977.44,2007.33,2017.58,2227.43,
P18608,Hmgn1,Non-histone chromosomal protein HMG-14,4,510.92,561.735,493.026,564.685,589.623,543.227,554.392,655.512,676.497,620.818,510.897,554.336,517.624,614.197,896.267,482.959,
Q69ZQ1,Myorg,Myogenesis-regulating glycosidase,4,358.398,348.085,402.349,376.424,386.181,373.577,392.469,396.01,468.265,362.984,385.61,408.484,379.171,388.143,359.61,400.322,
Q80SZ7,Gng5,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,4,1036.85,1101.53,996.79,990.82,985.342,996.653,1049.76,1087.2,1169.78,1024.99,949.132,865.505,938.94,971.484,870.169,989.127,
A0A0N4SUI7,Nbdy,Negative regulator of P-body association,4,1739.28,1230.63,952.065,1340.11,1251.45,1140.68,1095.52,1215.2,1393.73,1013.93,942.625,1095.07,1204,951.356,1198.96,1128.05,
Q6PGH2,Jpt2,Jupiter microtubule associated homolog 2,4,1036.5,745.43,783.744,957.939,868.793,817.985,766.997,831.973,941.007,676.354,782.66,829.308,876.686,738.985,653.588,642.245,
Q640M1,Utp14a,U3 small nucleolar RNA-associated protein 14 homolog A,4,962.338,827.194,842.961,934.646,879.651,873.9,763.563,796.704,1038.06,893.798,917.653,889.124,957.919,972.738,1444.85,906.84,
Q8BFW4,Trim65,Tripartite motif-containing protein 65,4,322.079,322.875,317.441,347.218,333.193,315.038,347.245,365.441,312.874,377.644,346.475,337.375,316.064,326.115,438.746,315.998,
Q9CQU3,Rer1,Protein RER1,4,1542.71,1565.85,1511.89,1543.96,1572.58,1696.37,1461.82,1707.68,1695.71,1614.74,1578.16,1987.09,1615.05,1756.78,1928.24,1763.59,
Q80VJ3,Dnph1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,4,1184.04,1350.44,1433.45,1325.57,1238.84,1267.05,1397.34,1400.33,1385.98,1316.88,1287.82,1478.75,1333,1363.91,718.611,1277.26,
Q9EQN9,Slc19a2,Thiamine transporter 1,3,328.092,333.511,362.661,344.446,351.915,348.029,375.139,368.036,347.86,367.845,346.068,423.046,363.588,348.25,391.042,393.456,
Q80ZM5,H1f10,"H1 histone family, member X",3,374.732,317.87,257.564,341.236,342.237,343.939,291.114,282.722,332.818,330.619,320.329,324.522,293.53,316.108,645.501,286.936,
Q6P1J1,Crmp1,Crmp1 protein,3,1041.02,969.66,789.757,883.217,959.217,887.337,817.688,855.852,810.964,795.288,900.008,779.518,919.639,905.278,626.997,815.974,
E9Q4N7,Arid1b,AT-rich interactive domain-containing protein 1B,3,261.08,248.87,275.616,286.099,239.23,269.306,256.002,259.434,268.927,238.431,302.917,287.285,268.464,269.724,423.849,246.45,
Q03719,Kcnd1,Potassium voltage-gated channel subfamily D member 1,3,178.828,201.042,203.819,189.62,198.23,188.986,221.399,194.947,189.592,210.462,216.541,236.778,178.88,211.133,287.847,222.16,
E9PV48,Ifit3b,Interferon-induced protein with tetratricopeptide repeats 3B,3,391.862,469.005,978.445,563.731,723.521,849.463,678.563,1097.09,969.729,677.901,678.543,693.575,516.579,678.893,593.632,503.32,
Q8K3A9,Mepce,7SK snRNA methylphosphate capping enzyme,3,689.963,483.593,437.501,572.201,630.296,620.407,376.013,506.123,574.03,438.647,530.798,399.111,560.559,489.984,556.5,487.191,
E9PZQ0,Ryr1,Ryanodine receptor 1,3,465.39,561.572,535.434,492.607,494.761,508.715,617.672,558.182,563.387,570.335,549.289,645.229,471.06,552.898,302.366,562.947,
P28667,Marcksl1,MARCKS-related protein,3,792.546,878.948,756.57,870.187,811.523,900.105,895.242,832.63,754.753,825.489,789.934,726.844,800.183,806.278,844.248,804.375,
Q3TQF0,Fbxo31,F-box only protein 31,3,321.257,339.453,312.621,322.578,309.035,320.565,301.474,322.729,281.22,343.354,335.86,364.259,311.723,313.757,236.843,318.111,
A0A0J9YVI4,Add1,Alpha-adducin (Fragment),3,1575.21,1851.31,1825.62,1667.46,1599.49,1436.35,1926.66,1576.98,1704.22,1811.97,1900.6,1910.77,1676.23,1771.43,1040.79,1698.7,
Q8BS45,Ttc26,Intraflagellar transport protein 56,3,517.269,511.509,490.693,559.77,555.266,534.984,484.169,489.441,492.761,485.588,543.602,495.502,492.031,492.348,411.781,499.838,
Q6NXL1,Sec24d,"Sec24-related gene family, member D (S. cerevisiae)",3,230.198,208.58,221.749,278.06,231.595,226.53,224.873,294.506,242.129,270.306,260.062,253.726,239.396,258.269,373.419,230.083,
Q8CGC6,Rbm28,RNA-binding protein 28,3,677.93,646.647,631.75,750.697,640.969,662.869,649.862,663.352,712.815,692.773,700.103,701.851,650.895,686.544,852.483,655.263,
E9QM90,Relch,RAB11-binding protein RELCH,3,193.034,203.923,227.566,218.168,194.79,211.763,218.044,198.039,201.619,213.158,230.128,246.694,204.819,219.208,157.132,224.778,
P47746,Cnr1,Cannabinoid receptor 1,3,357.864,790.854,714.855,522.134,605.909,508.393,874.097,817.01,773.921,863.539,539.819,947.854,598.665,842.632,122.531,603.124,
O70456,Sfn,14-3-3 protein sigma,3,587.509,1205.82,1398.93,1145.7,901.927,1059.08,1162.63,1091.93,893.942,1251.23,1322.8,1268.62,789.756,1071.34,166.824,1097.61,
Q6P9J9,Ano6,Anoctamin-6,3,127.789,161.265,161.781,160.38,155,148.589,164.191,197.868,200.978,183.402,156.04,168.345,161.764,173.398,264.738,159.83,
O35945,Aldh1a7,"Aldehyde dehydrogenase, cytosolic 1",3,436.511,613.329,528.146,551.436,370.254,374.873,374.261,455.765,631.657,584.476,586.695,421.135,470.352,542.941,226.904,605.469,
P08074,Cbr2,Carbonyl reductase [NADPH] 2,3,328.234,395.924,418.033,568.126,354.585,331.736,457.246,1499.7,594.521,1481.27,488.994,587.775,391.745,427.265,5449.94,391.988,
Q8BTR5,Dusp28,Dual specificity phosphatase 28,3,161.848,147.703,148.087,162.082,165.254,158.5,143.892,180.015,163.418,152.567,153.312,162.408,170.553,157.336,177.794,169.065,
Q9JI11,Stk4,Serine/threonine-protein kinase 4,3,674.736,581.081,595.872,648.332,630.238,591.529,607.823,594.711,597.439,582.974,656.998,516.254,637.367,601.945,622.173,587.633,
P25911-2,Lyn,Isoform 2 of Tyrosine-protein kinase Lyn,3,142.467,235.999,259.803,230.83,211.503,224.643,261.889,243.536,243.903,306.208,260.792,297.345,207.246,252.476,239.462,231.989,
P16092-3,Fgfr1,Isoform 3 of Fibroblast growth factor receptor 1,3,238.324,252.41,246.839,230.96,240.809,259.429,238.541,240.402,230.04,245.88,259.19,239.396,250.728,233.257,239.324,228.721,
Q9D773,Mrpl2,"39S ribosomal protein L2, mitochondrial",3,1065.67,1082.02,1095.46,1128.72,1171.88,1301.26,1130.76,1223.45,1171.96,1016.99,1069.2,1149.94,1046.2,1059.87,1176.07,1123.73,
Q8K0V4,Cnot3,CCR4-NOT transcription complex subunit 3,3,1043.34,998.676,942.823,998.336,979.492,982.081,966.72,963.094,969.962,973.444,978.177,971.532,965.987,977.887,1202.34,999.129,
Q9CZL5,Pcbd2,Pterin-4-alpha-carbinolamine dehydratase 2,3,877.977,647.037,630.409,716.226,744.234,792.512,602.871,703.376,827.315,584.857,613.342,545.154,686.65,607.081,865.37,612.924,
A0A1D5RM83,Iqsec1,IQ motif and SEC7 domain-containing protein 1,3,215.571,270.178,260.74,248.345,221.268,242.341,273.921,230.518,239.31,252.835,249.635,242.063,218.934,241.283,141.765,261.762,
Q99M73,Krt84,"Keratin, type II cuticular Hb4",3,118.965,107.79,3346.33,451.077,62.7494,129.656,131.935,118.712,28.7549,2547.46,189.657,978.833,34.8961,129.56,351.258,866.115,
Q9CR29,Ccdc43,Coiled-coil domain-containing protein 43,3,886.365,986.885,928.552,1029.09,907.716,889.27,958.035,970.418,836.792,984.912,823.958,1034.05,975.251,1051.27,703.727,888.689,
Q78T54,Vma21,Vacuolar ATPase assembly integral membrane protein Vma21,3,445.008,409.894,431.34,382.022,426.045,421.533,412.164,427.89,485.741,398.338,421.801,376.527,410.65,417.756,547.962,416.173,
A0A1Y7VIR0,Ppp2r5c,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform (Fragment),3,1501.72,1684.63,1708.96,1539.7,1692.2,1631.08,1875.7,1579.77,1583.17,1708.83,1739.75,1927.9,1701.81,1762.29,1136.06,1949.73,
Q9WVH4,Foxo3,Forkhead box protein O3,3,515.366,486.871,469.708,524.049,485.437,492.79,494.063,467.047,491.528,460.855,467.402,426.584,460.332,489.289,574.713,435.972,
Q99NE5-7,Rims1,Isoform 7 of Regulating synaptic membrane exocytosis protein 1,3,209.121,350.982,400.988,300.313,300.58,317.056,408.838,362.407,298.371,372.211,320.91,436.555,280.675,351.314,179.563,397.287,
P16951,Atf2,Cyclic AMP-dependent transcription factor ATF-2,3,488.775,380.119,398.781,460.565,411.636,416.925,383.293,378.354,417.829,391.692,411.5,387.507,422.744,430.463,600.548,390.551,
Q8VHL0-2,Slc14a1,Isoform 2 of Urea transporter 1,3,473.673,669.113,615.391,545.464,604.11,626.511,693.688,612.998,650.358,633.76,569.66,635.391,558.354,612.761,472.274,554.788,
Q6P9Z1,Smarcd3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3,3,286.808,254.591,240.547,264.325,249.997,297.531,223.485,245.99,274.772,255.283,296.643,263.689,290.228,260.415,522.499,266.169,
P48455,Ppp3cc,Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform,3,1292.38,1279.5,1268.61,1270.21,1199.67,1285.42,1193.24,1226.97,1176.01,1203.9,1287.42,1205.38,1189.44,1174.6,1251.27,1173.84,
Q80X41,Vrk1,Serine/threonine-protein kinase VRK1,3,531.221,505.26,533.522,548.158,523.764,518.42,510.251,500.885,558.723,534.68,561.351,525.251,529.945,514.109,592.465,507.34,
P61079,Ube2d3,Ubiquitin-conjugating enzyme E2 D3,3,1857.24,1813.99,1540.82,1686.72,1529.06,1674.38,1505.7,1625.37,1495.62,1544.91,1499.24,1600.58,1642.58,1402.41,1286.63,1716.29,
Q8VDU0,Gpsm2,G-protein-signaling modulator 2,3,994.165,931.373,910.108,996.274,895.007,881.968,934.822,833.183,810.742,784.64,967.607,733.215,941.754,986.807,525.49,790.624,
Q8K4J6,Mrtfa,Myocardin-related transcription factor A,3,246.372,195.32,213.164,241.731,208.392,219.851,206.671,196.094,198.102,201.112,209.42,177.768,213.989,211,200.483,179.304,
Q91Y18,Pcdha12,Protocadherin alpha 12,3,357.944,503.323,491.017,400.415,428.69,459.666,476.409,437.111,443,468.47,481.618,489.768,413.48,443.829,365.205,490.582,
Q6DD96,Pcdhga7,"Protocadherin gamma subfamily A, 7",3,335.769,369.283,380.584,372.921,349.294,352.768,340.621,328.65,428.649,358.602,394.648,393.239,353.288,372.553,336.429,338.443,
Q91XX1,Pcdhgc3,Protocadherin gamma C3,3,422.656,508.305,516.104,452.816,489.86,484.681,527.385,499.255,535.691,476.657,439.582,486.814,473.305,478.473,490.663,445.127,
Q80TP3,Ubr5,E3 ubiquitin-protein ligase UBR5,3,158.183,166.503,180.35,175.23,179.634,163.71,181.098,188.307,201.432,176.946,183.954,208.921,176.88,179.333,217.986,165.131,
P49769,Psen1,Presenilin-1,3,648.041,690.385,676.326,610.618,691.077,693.632,735.246,645.421,743.913,721.933,715.688,755.255,642.897,708.012,548.766,723.202,
Q64324,Stxbp2,Syntaxin-binding protein 2,3,348.654,412.15,387.955,383.779,363.032,336.704,411.369,392.917,319.47,377.42,360.286,346.144,341.713,363.259,252.157,332.853,
Q61129,Cfi,Complement factor I,3,329.797,302.628,359.585,393.453,269.926,266.771,272.605,472.18,438.116,665.21,511.044,597.009,485.694,418.405,725.878,515.17,
Q8CAQ8-3,Immt,Isoform 3 of MICOS complex subunit Mic60,3,1014.65,1127.66,1031.59,1076.06,1044.63,1243.01,1168.95,1141.62,1145.62,1157.12,1012.32,1156.68,1053.37,1227.69,1134.66,1190.17,
B7ZC46,Septin8,Septin,3,482.195,529.236,503.741,530.56,535.431,525.503,588.032,522.424,461.306,500.328,564.567,500.789,525.295,542.954,226.99,503.138,
Q3UYK3,Tbc1d9,TBC1 domain family member 9,3,410.428,398.856,425.28,437.145,408.899,425.119,405.709,419.822,419.273,378.373,437.028,439.051,423.315,424.603,356.864,448.666,
Q60629,Epha5,Ephrin type-A receptor 5,3,561.533,564.71,552.314,588.983,564.124,612.561,535.665,520.328,541.437,588.531,618.895,539.588,530.585,547.582,452.304,606.477,
Q9DBT3,Ccdc97,Coiled-coil domain-containing protein 97,3,523.302,506.916,556.893,555.791,513.879,489.514,492.876,490.631,497.026,477.334,496.28,460.847,541.998,515.309,606.525,471.965,
P13597,Icam1,Intercellular adhesion molecule 1,3,404.031,476.404,548.33,523.272,448.142,521.468,617.849,745.64,851.913,662.714,567.113,594.652,488.282,596.284,1635.55,568.532,
Q9CQR2,Rps21,40S ribosomal protein S21,3,682.53,491.145,515.662,593.342,597.949,532.146,481.881,562.725,630.051,460.158,494.472,517.787,614.279,517.962,761.905,502.604,
Q8BWY4,Mblac1,Metallo-beta-lactamase domain-containing protein 1,3,1311.77,1249.6,1268.34,1337.05,1205.74,1182.78,1205.48,1254.24,1346.84,1193.79,1155.59,1220.93,1261.61,1242.68,1176.59,1083.09,
F8WIS9,Camk2a,Calcium/calmodulin-dependent protein kinase,3,1153.18,712.116,642.981,918.282,983.784,938.31,618.724,643.576,907.613,660.115,878.258,528.33,839.386,724.607,1245.46,689.614,
Q61625,Grid2,"Glutamate receptor ionotropic, delta-2",3,760.94,634.573,623.745,711.167,705.226,780.78,664.077,628.422,736.248,681.225,736.143,708.06,702.69,661.716,898.273,729.024,
Q8VE22,Mrps23,"28S ribosomal protein S23, mitochondrial",3,917.839,814.166,885.226,848.327,935.963,897.46,848.048,844.495,873.046,788.575,846.462,798.086,864.093,860.952,1028.8,887.072,
Q3V2R3,Chn2,Chimaerin,3,563.342,470.342,472.082,523.741,532.718,563.496,451.671,493.973,481.311,459.382,570.35,480.273,530.826,455.243,388.648,575.993,
P04939,Mup3,Major urinary protein 3,3,254.349,253.577,1784.42,802.801,160.317,230.752,259.982,554.032,54.94,1263.29,1772.74,3415.01,640.425,914.224,451.646,1970.39,
Q923G2,Polr2h,"DNA-directed RNA polymerases I, II, and III subunit RPABC3",3,1655.06,1551.77,1528.76,1631.84,1577.52,1652.35,1424.8,1559.07,1661.71,1500.51,1601.3,1647.62,1589.74,1546.26,1718.93,1505.69,
O35464,Sema6a,Semaphorin-6A,3,525.129,537.934,507.305,561.537,507.432,564.236,501.638,486.174,498.304,502.357,522.044,501.803,499.993,522.189,555.723,504.806,
P06684,C5,Complement C5,3,954.816,1022.69,1310.75,1494.91,883.989,878.323,1068.1,1819.3,1265.19,2382.25,1819.41,2430.7,1524.73,1625.16,3098.67,2403.23,
Q9WVA2,Timm8a1,Mitochondrial import inner membrane translocase subunit Tim8 A,3,1016.71,874.166,1271.6,968.069,721.207,1081.14,1397.14,1495.02,1366.75,1422.81,1106.97,1233.56,1031.84,1240.03,1920.97,1162.45,
Q9CX84,Rgs19,Regulator of G-protein signaling 19,3,1070.05,1498.28,1482.95,1360.83,1407.57,1510.89,1615.31,1609.29,1367.05,1521.72,1587.33,1734.5,1384.14,1427.44,1222.79,1662.18,
Q8BZR9,Ncbp3,Nuclear cap-binding protein subunit 3,3,333.8,283.074,280.491,330.507,306.952,297.458,290.422,298.944,355.947,307.93,318.516,307.183,328.63,310.221,481.767,292.074,
Q9DB34,Chmp2a,Charged multivesicular body protein 2a,3,954.606,1071.51,928.479,971.538,933.514,957.041,950.781,854.163,944.476,928.796,936.526,866.15,902.98,944.415,829.872,896.622,
Q00422,Gabpa,GA-binding protein alpha chain,3,155.84,159.065,149.588,180.436,162.644,139.941,154.663,187.837,171.399,166.186,170.196,182.752,153.419,166.105,205.415,159.129,
